age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
18.0, Local-gov,153405.0, 11th,7.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,25.0, United-States,0
23.0, Private,300275.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0
19.0, ?,182609.0, HS-grad,9.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States,0
41.0, Private,149909.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1848.0,40.0, United-States,1
52.0, Private,366232.0, 9th,5.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Cuba,0
20.0, Private,107658.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,10.0, Canada,0
43.0, Self-emp-not-inc,144928.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
18.0, Private,115443.0, 11th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,25.0, United-States,0
48.0, State-gov,148306.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
35.0, Private,33397.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
50.0, Self-emp-inc,251240.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
28.0, Private,186239.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
59.0, Local-gov,171328.0, 10th,6.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,30.0, United-States,0
37.0, Private,405644.0, 1st-4th,2.0, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0.0,0.0,77.0, Mexico,0
37.0, Private,147258.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States,1
52.0, Self-emp-inc,334273.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,65.0, United-States,1
41.0, Local-gov,88904.0, Bachelors,13.0, Separated, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
18.0, ?,28311.0, 11th,7.0, Never-married, ?, Own-child, White, Female,0.0,0.0,35.0, United-States,0
21.0, Private,25505.0, Assoc-voc,11.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,35.0, United-States,0
39.0, Private,75891.0, Bachelors,13.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
19.0, Private,318002.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
48.0, Self-emp-inc,30575.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,70.0, United-States,1
33.0, Private,167771.0, Some-college,10.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0
36.0, Private,195516.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
49.0, Private,353824.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,1
32.0, Self-emp-not-inc,298332.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
18.0, Private,92008.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Female,0.0,0.0,28.0, United-States,0
38.0, Private,409604.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States,1
41.0, ?,344572.0, HS-grad,9.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
46.0, Private,173613.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,30.0, United-States,0
44.0, Private,367749.0, 1st-4th,2.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, El-Salvador,0
49.0, Self-emp-not-inc,343742.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,32.0, United-States,0
76.0, Self-emp-not-inc,174309.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10.0, United-States,0
36.0, Private,185360.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,0
22.0, Private,156822.0, 10th,6.0, Never-married, Sales, Not-in-family, White, Female,0.0,1762.0,25.0, United-States,0
35.0, Private,238342.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Federal-gov,281860.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
30.0, Private,102821.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Mexico,0
46.0, Private,202560.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
49.0, Local-gov,174981.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,47.0, United-States,1
38.0, Private,212245.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
68.0, Self-emp-inc,52052.0, Assoc-voc,11.0, Widowed, Sales, Not-in-family, White, Female,25124.0,0.0,50.0, United-States,1
44.0, Federal-gov,113597.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,1
27.0, Private,182540.0, 11th,7.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
26.0, State-gov,252284.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
64.0, Private,203783.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,8.0, United-States,0
37.0, Self-emp-not-inc,154641.0, Assoc-acdm,12.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,2105.0,0.0,50.0, United-States,0
33.0, Private,188352.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,0
26.0, Private,173927.0, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, Other, Female,0.0,0.0,60.0, Jamaica,0
58.0, Private,316000.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
62.0, Self-emp-not-inc,26911.0, 7th-8th,4.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,66.0, United-States,0
28.0, Private,42734.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
49.0, Local-gov,102359.0, 9th,5.0, Widowed, Handlers-cleaners, Unmarried, White, Male,0.0,2231.0,40.0, United-States,1
31.0, State-gov,286911.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,38.0, United-States,0
21.0, ?,171156.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
37.0, Private,38468.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
63.0, ?,97823.0, 11th,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,212465.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
50.0, Private,174102.0, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Puerto-Rico,0
26.0, Local-gov,197764.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
49.0, Local-gov,269527.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,40.0, United-States,1
41.0, Self-emp-not-inc,150533.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
25.0, Self-emp-inc,181691.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, ?,0
47.0, Private,84790.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,222853.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,50.0, United-States,0
28.0, Private,274690.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
52.0, Private,145155.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
64.0, Private,66634.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,51264.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, France,1
59.0, Self-emp-not-inc,64102.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States,0
33.0, Private,170336.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0.0,0.0,19.0, United-States,0
34.0, Local-gov,175856.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
24.0, Local-gov,162919.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
46.0, Private,186078.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
35.0, Self-emp-not-inc,348771.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,36.0, United-States,0
32.0, Self-emp-not-inc,170108.0, HS-grad,9.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
30.0, Private,258170.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
28.0, Private,214385.0, Assoc-voc,11.0, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
27.0, Private,109001.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,49.0, United-States,0
50.0, Private,263200.0, 5th-6th,3.0, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,34.0, Mexico,0
45.0, Private,38240.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,254613.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Cuba,0
41.0, Private,202872.0, 10th,6.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
35.0, State-gov,80771.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
46.0, Private,192768.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0
30.0, Self-emp-inc,356689.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,60.0, United-States,0
24.0, Private,254767.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,2105.0,0.0,50.0, United-States,0
53.0, Private,34368.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,1
46.0, Self-emp-inc,123075.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,70.0, United-States,0
36.0, Private,334291.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
35.0, Private,282951.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States,0
25.0, Private,219130.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Other, Female,0.0,0.0,40.0, United-States,0
30.0, Private,210851.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
42.0, Private,156580.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,37.0, United-States,1
56.0, Private,105281.0, HS-grad,9.0, Widowed, Sales, Not-in-family, White, Female,0.0,1974.0,40.0, United-States,0
30.0, Private,339773.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
46.0, Private,35136.0, 10th,6.0, Divorced, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
58.0, Private,31732.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,1
36.0, Private,321733.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,1741.0,40.0, United-States,0
59.0, Federal-gov,100931.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,1
45.0, Private,192776.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,55.0, United-States,1
45.0, Private,54744.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1848.0,40.0, United-States,1
28.0, Private,182344.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
29.0, Private,47429.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
45.0, Self-emp-not-inc,94962.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, England,0
56.0, Self-emp-not-inc,51662.0, 11th,7.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,0
46.0, Private,87250.0, Bachelors,13.0, Separated, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
31.0, Self-emp-not-inc,325355.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1902.0,40.0, United-States,1
21.0, Private,170800.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States,0
54.0, Private,35557.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,50.0, United-States,1
30.0, Private,399088.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
33.0, Private,141841.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5178.0,0.0,40.0, United-States,1
31.0, ?,26553.0, Bachelors,13.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,25.0, United-States,1
39.0, Federal-gov,382859.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
45.0, Self-emp-not-inc,275445.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,50.0, United-States,0
27.0, Private,133937.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
45.0, Local-gov,331482.0, Assoc-acdm,12.0, Divorced, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States,0
27.0, Private,129629.0, Assoc-voc,11.0, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,36.0, United-States,0
19.0, ?,71592.0, Some-college,10.0, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,0
28.0, Self-emp-not-inc,175406.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,30.0, United-States,1
40.0, Federal-gov,189610.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,52.0, United-States,0
17.0, ?,151141.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States,0
25.0, Private,182227.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
35.0, Private,342768.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, ?,70282.0, Masters,14.0, Married-civ-spouse, ?, Wife, Black, Female,15024.0,0.0,2.0, United-States,1
35.0, Private,196899.0, Bachelors,13.0, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,50.0, Haiti,0
35.0, Private,114605.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,25.0, United-States,0
19.0, Private,109928.0, 11th,7.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,35.0, United-States,0
32.0, ?,293936.0, 7th-8th,4.0, Married-spouse-absent, ?, Not-in-family, White, Male,0.0,0.0,40.0, ?,0
28.0, Private,107411.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
51.0, Self-emp-not-inc,136322.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,1579.0,40.0, United-States,0
54.0, Local-gov,166398.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,35.0, United-States,0
33.0, Self-emp-not-inc,124187.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,32.0, United-States,0
34.0, Private,220840.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico,0
47.0, Private,89146.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,1
20.0, Private,108887.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,25.0, United-States,0
37.0, Private,32709.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40.0, United-States,1
51.0, Private,313146.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, Private,147265.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
32.0, Private,213179.0, Some-college,10.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,1
50.0, Private,50178.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
38.0, Self-emp-not-inc,334366.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,0.0,15.0, United-States,0
27.0, Private,197905.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,104045.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,0
18.0, Private,280603.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States,0
29.0, Private,244395.0, 11th,7.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
18.0, Private,110230.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,11.0, United-States,0
55.0, Private,135803.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0.0,1579.0,35.0, India,0
30.0, Private,324120.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States,0
31.0, Private,70568.0, 1st-4th,2.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,25.0, El-Salvador,0
39.0, Self-emp-not-inc,68781.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, Federal-gov,307404.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
24.0, Local-gov,249101.0, HS-grad,9.0, Divorced, Protective-serv, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
52.0, Private,294991.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
